Date,Open,High,Low,Close,Adj Close,Volume
2018-06-01,353.880005,359.989990,352.820007,359.929993,359.929993,7112300
2018-06-04,362.679993,363.000000,355.510010,361.809998,361.809998,7682000
2018-06-05,363.320007,369.829987,361.410004,365.799988,365.799988,8358000
2018-06-06,367.779999,369.679993,363.329987,367.450012,367.450012,7712300
2018-06-07,368.540009,368.700012,357.799988,361.399994,361.399994,8278000
2018-06-08,358.059998,362.390015,356.250000,360.570007,360.570007,5225700
2018-06-11,361.880005,365.670013,360.910004,361.450012,361.450012,4432400
2018-06-12,363.600006,365.980011,362.000000,363.829987,363.829987,4291000
2018-06-13,367.529999,384.250000,364.109985,379.929993,379.929993,18222800
2018-06-14,384.269989,395.029999,383.250000,392.869995,392.869995,14598300
2018-06-15,390.709991,398.859985,387.510010,391.980011,391.980011,13588100
2018-06-18,387.720001,393.160004,386.500000,390.399994,390.399994,6824800
2018-06-19,389.500000,405.290009,388.500000,404.980011,404.980011,16697100
2018-06-20,415.149994,419.470001,409.600006,416.760010,416.760010,16494600
2018-06-21,421.380005,423.209991,406.369995,415.440002,415.440002,18389900
2018-06-22,419.980011,420.500000,409.649994,411.089996,411.089996,10428600
2018-06-25,404.690002,405.989990,378.750000,384.480011,384.480011,22490900
2018-06-26,393.279999,404.779999,389.049988,399.390015,399.390015,15191200
2018-06-27,407.559998,411.589996,390.000000,390.390015,390.390015,16541400
2018-06-28,395.000000,396.899994,387.100006,395.420013,395.420013,12219900
2018-06-29,399.190002,401.329987,390.549988,391.429993,391.429993,9252500
2018-07-02,385.450012,398.380005,380.000000,398.179993,398.179993,8142500
2018-07-03,399.489990,399.980011,389.500000,390.519989,390.519989,5280300
2018-07-05,393.799988,399.239990,390.859985,398.390015,398.390015,8448900
2018-07-06,397.450012,408.649994,395.519989,408.250000,408.250000,8629600
2018-07-09,415.950012,419.119995,411.100006,418.970001,418.970001,11127500
2018-07-10,417.239990,419.440002,413.079987,415.630005,415.630005,9382900
2018-07-11,411.339996,419.769989,410.600006,418.649994,418.649994,9713900
2018-07-12,415.160004,416.790009,407.799988,413.500000,413.500000,12743300
2018-07-13,409.190002,410.000000,395.079987,395.799988,395.799988,15719000
2018-07-16,398.980011,403.359985,391.750000,400.480011,400.480011,22960000
2018-07-17,346.950012,385.000000,344.000000,379.480011,379.480011,58410400
2018-07-18,381.239990,383.130005,372.359985,375.130005,375.130005,21746300
2018-07-19,371.059998,375.750000,363.000000,364.230011,364.230011,16878700
2018-07-20,364.920013,370.500000,360.140015,361.049988,361.049988,15096700
2018-07-23,359.149994,363.899994,353.600006,362.660004,362.660004,11505200
2018-07-24,366.940002,367.399994,354.559998,357.320007,357.320007,12851500
2018-07-25,357.570007,363.279999,355.649994,362.869995,362.869995,8467800
2018-07-26,358.190002,365.540009,356.630005,363.089996,363.089996,6993700
2018-07-27,366.850006,367.000000,351.649994,355.209991,355.209991,8949500
2018-07-30,351.929993,352.029999,334.019989,334.959991,334.959991,18260700
2018-07-31,331.510010,342.500000,328.000000,337.450012,337.450012,14085400
2018-08-01,335.869995,344.410004,334.019989,338.380005,338.380005,7790500
2018-08-02,337.230011,345.000000,334.709991,344.500000,344.500000,7131300
2018-08-03,347.750000,347.859985,338.480011,343.089996,343.089996,8848400
2018-08-06,342.869995,351.980011,341.739990,350.920013,350.920013,8198100
2018-08-07,353.230011,357.309998,349.010010,351.829987,351.829987,7970900
2018-08-08,352.209991,352.290009,346.609985,347.609985,347.609985,5394700
2018-08-09,347.959991,352.440002,345.820007,349.359985,349.359985,4820300
2018-08-10,346.910004,349.100006,344.420013,345.869995,345.869995,4328400
2018-08-13,339.890015,347.190002,339.070007,341.309998,341.309998,6888900
2018-08-14,342.089996,342.410004,336.250000,337.489990,337.489990,5805200
2018-08-15,334.029999,335.500000,321.000000,326.399994,326.399994,11784500
2018-08-16,329.899994,331.170013,321.209991,322.440002,322.440002,6689700
2018-08-17,319.010010,324.369995,312.959991,316.779999,316.779999,10407900
2018-08-20,314.640015,331.600006,310.929993,327.730011,327.730011,13591100
2018-08-21,331.000000,341.500000,329.700012,338.019989,338.019989,14783200
2018-08-22,338.489990,346.209991,337.410004,344.440002,344.440002,8930700
2018-08-23,348.109985,350.079987,337.649994,339.170013,339.170013,11336400
2018-08-24,346.000000,359.149994,344.540009,358.820007,358.820007,14729100
2018-08-27,367.149994,374.489990,360.000000,364.579987,364.579987,17427300
2018-08-28,367.230011,369.989990,360.380005,368.489990,368.489990,9222600
2018-08-29,367.200012,369.859985,362.910004,368.040009,368.040009,8118700
2018-08-30,365.000000,376.809998,363.540009,370.980011,370.980011,10981000
2018-08-31,370.660004,376.000000,367.079987,367.679993,367.679993,7943400
2018-09-04,366.470001,368.880005,361.260010,363.600006,363.600006,7605200
2018-09-05,360.000000,363.390015,335.829987,341.179993,341.179993,13092800
2018-09-06,347.440002,356.000000,341.989990,346.459991,346.459991,13050200
2018-09-07,342.200012,355.750000,341.250000,348.679993,348.679993,9105800
2018-09-10,352.269989,352.500000,343.079987,348.410004,348.410004,5752200
2018-09-11,344.670013,356.149994,343.899994,355.929993,355.929993,6198100
2018-09-12,359.079987,370.429993,356.239990,369.950012,369.950012,10480800
2018-09-13,371.910004,374.089996,366.839996,368.149994,368.149994,8366100
2018-09-14,368.549988,371.089996,363.459991,364.559998,364.559998,4756400
2018-09-17,364.220001,367.329987,349.570007,350.350006,350.350006,7071900
2018-09-18,353.670013,368.149994,351.559998,367.649994,367.649994,10414000
2018-09-19,373.950012,377.609985,359.170013,366.959991,366.959991,11876800
2018-09-20,370.260010,370.260010,363.170013,365.359985,365.359985,6768100
2018-09-21,366.589996,372.220001,360.739990,361.190002,361.190002,11930600
2018-09-24,359.000000,373.640015,354.329987,369.609985,369.609985,9322500
2018-09-25,370.230011,371.339996,364.489990,369.429993,369.429993,6799800
2018-09-26,373.589996,382.000000,370.880005,377.880005,377.880005,13799700
2018-09-27,379.869995,383.200012,376.000000,380.709991,380.709991,7326200
2018-09-28,379.239990,380.799988,373.730011,374.130005,374.130005,7114900
2018-10-01,375.850006,386.109985,375.589996,381.429993,381.429993,8376600
2018-10-02,384.380005,386.799988,373.829987,377.140015,377.140015,8638700
2018-10-03,378.529999,380.929993,374.880005,377.049988,377.049988,5798600
2018-10-04,375.880005,375.920013,360.399994,363.649994,363.649994,9074400
2018-10-05,359.769989,363.500000,343.000000,351.350006,351.350006,13523000
2018-10-08,345.179993,352.950012,338.109985,349.100006,349.100006,12375500
2018-10-09,348.480011,358.720001,347.089996,355.709991,355.709991,8755000
2018-10-10,353.519989,355.149994,325.390015,325.890015,325.890015,17183100
2018-10-11,324.940002,334.200012,315.809998,321.100006,321.100006,16082100
2018-10-12,339.570007,341.299988,328.899994,339.559998,339.559998,14870800
2018-10-15,337.630005,339.209991,326.929993,333.130005,333.130005,11215000
2018-10-16,337.239990,347.950012,330.559998,346.399994,346.399994,20156400
2018-10-17,378.329987,380.000000,356.500000,364.700012,364.700012,32610900
2018-10-18,360.670013,362.200012,346.049988,346.709991,346.709991,18461000
2018-10-19,351.000000,355.799988,332.200012,332.670013,332.670013,16717200
2018-10-22,333.100006,335.799988,320.339996,329.540009,329.540009,17097200
2018-10-23,318.000000,336.579987,316.769989,333.160004,333.160004,14907300
2018-10-24,332.279999,333.000000,300.730011,301.829987,301.829987,19039300
2018-10-25,307.119995,319.940002,305.250000,312.869995,312.869995,13346900
2018-10-26,300.510010,313.989990,292.299988,299.829987,299.829987,19616000
2018-10-29,305.260010,307.890015,275.399994,284.839996,284.839996,21698800
2018-10-30,275.570007,290.519989,271.209991,285.809998,285.809998,23685700
2018-10-31,297.769989,311.500000,295.049988,301.779999,301.779999,20360300
2018-11-01,304.589996,318.450012,296.670013,317.380005,317.380005,15121500
2018-11-02,318.000000,321.880005,308.329987,309.100006,309.100006,13404600
2018-11-05,311.100006,317.529999,303.739990,315.440002,315.440002,10283000
2018-11-06,314.760010,320.220001,305.299988,310.839996,310.839996,9710400
2018-11-07,312.899994,328.559998,311.000000,327.500000,327.500000,13328300
2018-11-08,328.000000,332.049988,316.609985,317.920013,317.920013,11023900
2018-11-09,311.070007,312.980011,298.010010,303.470001,303.470001,13480800
2018-11-12,300.000000,302.489990,290.630005,294.070007,294.070007,10924800
2018-11-13,295.000000,303.549988,289.100006,294.399994,294.399994,12232200
2018-11-14,300.399994,301.839996,278.299988,286.730011,286.730011,16853600
2018-11-15,285.510010,292.500000,282.160004,290.059998,290.059998,9967100
2018-11-16,287.140015,291.720001,281.000000,286.209991,286.209991,9099500
2018-11-19,283.790009,285.089996,269.149994,270.600006,270.600006,12993800
2018-11-20,254.630005,276.339996,250.000000,266.980011,266.980011,16693800
2018-11-21,274.420013,275.339996,261.510010,262.130005,262.130005,11023000
2018-11-23,260.109985,265.500000,256.839996,258.820007,258.820007,5245100
2018-11-26,260.549988,266.250000,253.800003,261.429993,261.429993,12498600
2018-11-27,259.239990,269.079987,256.140015,266.630005,266.630005,11149500
2018-11-28,271.980011,284.000000,263.339996,282.649994,282.649994,14801300
2018-11-29,282.320007,290.489990,275.500000,288.750000,288.750000,15431500
2018-11-30,288.000000,290.809998,283.059998,286.130005,286.130005,11860100
2018-12-03,293.190002,298.720001,284.579987,290.299988,290.299988,14117400
2018-12-04,288.130005,295.739990,274.720001,275.329987,275.329987,12800600
2018-12-06,268.329987,283.220001,267.140015,282.880005,282.880005,13074300
2018-12-07,282.480011,284.209991,263.380005,265.140015,265.140015,12466700
2018-12-10,264.190002,271.179993,260.609985,269.700012,269.700012,9605600
2018-12-11,274.079987,274.500000,262.760010,265.320007,265.320007,9843200
2018-12-12,267.660004,281.769989,266.480011,274.880005,274.880005,11456700
2018-12-13,277.640015,279.320007,271.850006,276.019989,276.019989,8379300
2018-12-14,271.809998,277.670013,265.000000,266.839996,266.839996,9915300
2018-12-17,266.510010,272.980011,261.079987,262.799988,262.799988,9634700
2018-12-18,263.299988,275.750000,263.290009,270.940002,270.940002,10350100
2018-12-19,269.959991,280.869995,263.769989,266.769989,266.769989,13788400
2018-12-20,264.640015,269.899994,251.880005,260.579987,260.579987,16792900
2018-12-21,263.829987,264.500000,241.289993,246.389999,246.389999,21397600
2018-12-24,242.000000,250.649994,233.679993,233.880005,233.880005,9547600
2018-12-26,233.919998,254.500000,231.229996,253.669998,253.669998,14402700
2018-12-27,250.110001,255.589996,240.100006,255.570007,255.570007,12235200
2018-12-28,257.940002,261.910004,249.800003,256.079987,256.079987,10992800
2018-12-31,260.160004,270.100006,260.000000,267.660004,267.660004,13508900
